Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,predicted_distance,predicted_similarity,topk_labels,topk_distances,topk_similarities
7145078,ID-300S DESICANT W/FILTER ELEMENT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,id 300s desicant w filter element,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6428742170333863,0.3571257829666137,"Automation Mechanical, Gasses, Tools","0.6429, 0.6602, 0.7248","0.3571, 0.3398, 0.2752"
7266236,VQC4200-51 VQC VALVE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vqc4200 51 vqc valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6385576605796814,0.36144233942031856,"Automation Mechanical, Gasses, Tools","0.6386, 0.6427, 0.7379","0.3614, 0.3573, 0.2621"
7429319,AR25-N03H-Z-B REGULATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ar25 n03h z b regulator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6301448106765748,0.3698551893234252,"Gasses, Automation Mechanical, Tools","0.6301, 0.6606, 0.7199","0.3699, 0.3394, 0.2801"
7532568,KQ2F09-35A,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kq2f09 35a,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6531982302665711,0.3468017697334289,"Automation Mechanical, Gasses, Tools","0.6532, 0.6573, 0.7329","0.3468, 0.3427, 0.2671"
7841155,ISE70-N02-L2,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ise70 n02 l2,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6515466332435609,0.3484533667564391,"Automation Mechanical, Gasses, Tools","0.6515, 0.6550, 0.7283","0.3485, 0.3450, 0.2717"
8071782,526490 MS6-LFR-1/2-D7-ERM-AD1-Z FILTER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,526490 ms6 lfr 1 2 d7 erm ad1 z filter,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6568420290946961,0.34315797090530387,"Automation Mechanical, Gasses, Tools","0.6568, 0.6602, 0.7352","0.3432, 0.3398, 0.2648"
9310460,F420S FLOW CONTROL VALVE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,f420s flow control valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.62484530210495,0.37515469789504996,"Automation Mechanical, Gasses, Tools","0.6248, 0.6605, 0.7325","0.3752, 0.3395, 0.2675"
9691311,AC40A-N04D-3Z-B FR/L COMBO MODULAR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ac40a n04d 3z b fr l combo modular,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.633573055267334,0.366426944732666,"Gasses, Automation Mechanical, Tools","0.6336, 0.6342, 0.7051","0.3664, 0.3658, 0.2949"
9794231,VF5120K-3DZ1-03T PILOT OPERATED 5 PORT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vf5120k 3dz1 03t pilot operated 5 port,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6471039295196535,0.35289607048034655,"Automation Mechanical, Gasses, Tools","0.6471, 0.6604, 0.7156","0.3529, 0.3396, 0.2844"
9796748,VFR4110-3D VALVE SGL NON PLUGIN BASE MT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vfr4110 3d valve sgl non plugin base mt,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6438275456428528,0.3561724543571472,"Gasses, Automation Mechanical, Tools","0.6438, 0.6490, 0.7198","0.3562, 0.3510, 0.2802"
9826641,VV71-J1U005 VV7 MANIFOLD ISO SERIES,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vv71 j1u005 vv7 manifold iso series,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6445251345634462,0.3554748654365538,"Automation Mechanical, Gasses, Tools","0.6445, 0.6549, 0.7384","0.3555, 0.3451, 0.2616"
9863629,AR30K-N03-Z-D REGULATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ar30k n03 z d regulator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6327527403831482,0.3672472596168518,"Gasses, Automation Mechanical, Tools","0.6328, 0.6570, 0.7218","0.3672, 0.3430, 0.2782"
9913519,"CA2F63TN-1000Z AIR CYLINDER, TIE ROD",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ca2f63tn 1000z air cylinder tie rod,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6288533210754395,0.37114667892456055,"Automation Mechanical, Gasses, Tools","0.6289, 0.6295, 0.7081","0.3711, 0.3705, 0.2919"
10098736,ISE20B-Y-P-N01-W 3-SCREEN HIGH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ise20b y p n01 w 3 screen high,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.675281322002411,0.324718677997589,"Automation Mechanical, Gasses, Tools","0.6753, 0.6779, 0.7359","0.3247, 0.3221, 0.2641"
10113361,"KQ2H03-00 FITTING, STRAIGHT UNION LQA",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kq2h03 00 fitting straight union lqa,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6380003094673157,0.3619996905326843,"Gasses, Automation Mechanical, Tools","0.6380, 0.6468, 0.7389","0.3620, 0.3532, 0.2611"
10191430,MRQBS32-100CAX-X2 ROTARY ACTUATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,mrqbs32 100cax x2 rotary actuator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.5901938438415528,0.4098061561584472,"Automation Mechanical, Gasses, Tools","0.5902, 0.6687, 0.6794","0.4098, 0.3313, 0.3206"
10252615,NCDA1G150-1600 TIE ROD CYLINDER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ncda1g150 1600 tie rod cylinder,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6257321476936342,0.37426785230636583,"Gasses, Automation Mechanical, Tools","0.6257, 0.6360, 0.7060","0.3743, 0.3640, 0.2940"
11182632,ASH4 NAAMS 4-SLOT SHIM,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ash4 naams 4 slot shim,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6611342310905457,0.3388657689094543,"Automation Mechanical, Gasses, Tools","0.6611, 0.6640, 0.7232","0.3389, 0.3360, 0.2768"
11510437,546511 BASIC VALVE LR-D-DI-MAXI,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,546511 basic valve lr d di maxi,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6202902674674988,0.3797097325325012,"Automation Mechanical, Gasses, Tools","0.6203, 0.6433, 0.7134","0.3797, 0.3567, 0.2866"
13706725,VHS40-N03-Z-D PRESSURE RELIEF 3 PORT VAL,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vhs40 n03 z d pressure relief 3 port val,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6318893432617188,0.36811065673828125,"Gasses, Automation Mechanical, Tools","0.6319, 0.6338, 0.7100","0.3681, 0.3662, 0.2900"
14463714,DFM-32-25-B-P-A-GF-S6,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,dfm 32 25 b p a gf s6,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6600486874580385,0.33995131254196154,"Automation Mechanical, Gasses, Tools","0.6600, 0.6622, 0.7302","0.3400, 0.3378, 0.2698"
14466102,B35XP.4E.04AG BELLOWS CUP,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,b35xp 4e 04ag bellows cup,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6472963571548462,0.35270364284515376,"Automation Mechanical, Gasses, Tools","0.6473, 0.6633, 0.7308","0.3527, 0.3367, 0.2692"
14639715,130.95X30.154.1 FLAT SUCTION CUP OVAL,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,130 95x30 154 1 flat suction cup oval,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6438784241676332,0.3561215758323668,"Gasses, Automation Mechanical, Tools","0.6439, 0.6458, 0.7189","0.3561, 0.3542, 0.2811"
16024106,VS24-69071,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vs24 69071,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6480976819992066,0.3519023180007934,"Automation Mechanical, Gasses, Tools","0.6481, 0.6575, 0.7178","0.3519, 0.3425, 0.2822"
18963677,AL50-06-3-D,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,al50 06 3 d,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6475860357284546,0.35241396427154537,"Gasses, Automation Mechanical, Tools","0.6476, 0.6501, 0.7016","0.3524, 0.3499, 0.2984"
18971084,102.006.013.5,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,102 006 013 5,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6587309956550599,0.3412690043449401,"Automation Mechanical, Gasses, Tools","0.6587, 0.6935, 0.7424","0.3413, 0.3065, 0.2576"
19074535,ID-S0029,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,id s0029,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6633441329002381,0.3366558670997619,"Automation Mechanical, Gasses, Tools","0.6633, 0.6719, 0.7217","0.3367, 0.3281, 0.2783"
19206013,ASMHS-260-EW-09-E,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,asmhs 260 ew 09 e,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6451346278190613,0.3548653721809387,"Gasses, Automation Mechanical, Tools","0.6451, 0.6478, 0.7155","0.3549, 0.3522, 0.2845"
456573,310388-HW,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,310388 hw,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6569872021675109,0.34301279783248906,"Automation Mechanical, Gasses, Tools","0.6570, 0.6592, 0.7154","0.3430, 0.3408, 0.2846"
1236748,304354,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,304354,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6601858258247376,0.3398141741752624,"Automation Mechanical, Gasses, Tools","0.6602, 0.6678, 0.7265","0.3398, 0.3322, 0.2735"
1327486,302273,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,302273,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6619899153709412,0.3380100846290588,"Automation Mechanical, Gasses, Tools","0.6620, 0.6681, 0.7328","0.3380, 0.3319, 0.2672"
1985923,D-A93L  AUTO-SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d a93l auto switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6344913959503174,0.36550860404968255,"Automation Mechanical, Gasses, Tools","0.6345, 0.6801, 0.7153","0.3655, 0.3199, 0.2847"
1989979,KDM10-06  MULTI-CONNECTOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kdm10 06 multi connector,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6550997853279115,0.34490021467208853,"Automation Mechanical, Gasses, Tools","0.6551, 0.6657, 0.7275","0.3449, 0.3343, 0.2725"
1989988,KDM10P-06  MULTI CONNECTOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kdm10p 06 multi connector,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6567632079124451,0.34323679208755487,"Automation Mechanical, Gasses, Tools","0.6568, 0.6689, 0.7302","0.3432, 0.3311, 0.2698"
2764149,D-M9BL INLINE SOLID 2 WIRE DIRECT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d m9bl inline solid 2 wire direct,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6429354906082154,0.3570645093917846,"Gasses, Automation Mechanical, Tools","0.6429, 0.6565, 0.7255","0.3571, 0.3435, 0.2745"
2779772,D-H7PW SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d h7pw switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6505234837532043,0.34947651624679565,"Automation Mechanical, Gasses, Tools","0.6505, 0.6681, 0.7191","0.3495, 0.3319, 0.2809"
3064184,4/4/6601,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,6601 4 4,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.650333571434021,0.34966642856597896,"Gasses, Automation Mechanical, Tools","0.6503, 0.6512, 0.7240","0.3497, 0.3488, 0.2760"
3075719,310387,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,310387,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6596114039421082,0.34038859605789185,"Automation Mechanical, Gasses, Tools","0.6596, 0.6756, 0.7319","0.3404, 0.3244, 0.2681"
5433224,322173-E,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,322173 e,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.668147623538971,0.33185237646102905,"Automation Mechanical, Gasses, Tools","0.6681, 0.6794, 0.7397","0.3319, 0.3206, 0.2603"
5624670,AW20-N02H-CZ-A FILTER/REGULATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,aw20 n02h cz a filter regulator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6480198979377747,0.3519801020622253,"Gasses, Automation Mechanical, Tools","0.6480, 0.6665, 0.7391","0.3520, 0.3335, 0.2609"
6714551,MXH16-25Z COMPACT SLIDE TABLE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,mxh16 25z compact slide table,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.643104112148285,0.356895887851715,"Automation Mechanical, Gasses, Tools","0.6431, 0.6558, 0.6983","0.3569, 0.3442, 0.3017"
8774377,ZH10BSA-06-06,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,zh10bsa 06 06,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6668790698051453,0.33312093019485467,"Automation Mechanical, Gasses, Tools","0.6669, 0.6757, 0.7311","0.3331, 0.3243, 0.2689"
9171524,AC20-N02C-3CZ-B,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ac20 n02c 3cz b,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6459843993186951,0.3540156006813049,"Gasses, Automation Mechanical, Tools","0.6460, 0.6491, 0.7172","0.3540, 0.3509, 0.2828"
1327486,302273,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,302273,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6619898915290833,0.3380101084709167,"Automation Mechanical, Gasses, Tools","0.6620, 0.6681, 0.7328","0.3380, 0.3319, 0.2672"
1989979,KDM10-06  MULTI-CONNECTOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kdm10 06 multi connector,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6550997853279115,0.34490021467208853,"Automation Mechanical, Gasses, Tools","0.6551, 0.6657, 0.7275","0.3449, 0.3343, 0.2725"
2476379,NC1A400-PS  SEAL KIT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,nc1a400 ps seal kit,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6220638632774353,0.37793613672256465,"Automation Mechanical, Gasses, Tools","0.6221, 0.6346, 0.6972","0.3779, 0.3654, 0.3028"
2677052,"62237 KIT, VALVE",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,62237 kit valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6227803587913514,0.3772196412086486,"Automation Mechanical, Gasses, Tools","0.6228, 0.6314, 0.7152","0.3772, 0.3686, 0.2848"
3064184,4/4/6601,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,6601 4 4,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.650333571434021,0.34966642856597896,"Gasses, Automation Mechanical, Tools","0.6503, 0.6512, 0.7240","0.3497, 0.3488, 0.2760"
4163876,KT-VBA40A-1 MAINTENANCE KIT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kt vba40a 1 maintenance kit,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6142864584922791,0.38571354150772086,"Automation Mechanical, Gasses, Tools","0.6143, 0.6501, 0.6927","0.3857, 0.3499, 0.3073"
4566212,KT-VBA20A-1 MAINTENANCE KIT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,kt vba20a 1 maintenance kit,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.61366206407547,0.38633793592453003,"Automation Mechanical, Gasses, Tools","0.6137, 0.6496, 0.6942","0.3863, 0.3504, 0.3058"
5432860,323482,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,323482,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6670405745506287,0.3329594254493713,"Automation Mechanical, Gasses, Tools","0.6670, 0.6706, 0.7347","0.3330, 0.3294, 0.2653"
5433224,322173-E,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,322173 e,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.668147623538971,0.33185237646102905,"Automation Mechanical, Gasses, Tools","0.6681, 0.6794, 0.7397","0.3319, 0.3206, 0.2603"
9904855,AR20-N02BE-Z-D REGULATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ar20 n02be z d regulator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6321329832077027,0.3678670167922973,"Gasses, Automation Mechanical, Tools","0.6321, 0.6569, 0.7201","0.3679, 0.3431, 0.2799"
11898988,RPED0200-NU00CWALTNL22SKB-00XX,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,rped0200 nu00cwaltnl22skb 00xx,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6562571167945863,0.3437428832054137,"Automation Mechanical, Gasses, Tools","0.6563, 0.6791, 0.7266","0.3437, 0.3209, 0.2734"
13706371,"SY7300-5U1-NA VALVE, 5 PORT SOLENOID 4/5",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,sy7300 5u1 na valve 5 port solenoid 4 5,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6268976569175722,0.37310234308242785,"Automation Mechanical, Gasses, Tools","0.6269, 0.6530, 0.7212","0.3731, 0.3470, 0.2788"
18927500,"210958 FLEXXPUMP4 N411, SINGLE OUTLET,",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,210958 flexxpump4 n411 single outlet,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6498878002166748,0.3501121997833252,"Automation Mechanical, Gasses, Tools","0.6499, 0.6642, 0.7199","0.3501, 0.3358, 0.2801"
18927508,"215351 FLEXXPUMP4 ND412, TWO OUTLETS",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,215351 flexxpump4 nd412 two outlets,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6514314770698548,0.3485685229301452,"Automation Mechanical, Gasses, Tools","0.6514, 0.6689, 0.7186","0.3486, 0.3311, 0.2814"
18927514,207236 PROGRESSIVE DISTRIBUTOR TSPV 6-50,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,207236 progressive distributor tspv 6 50,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6371201634407044,0.36287983655929557,"Automation Mechanical, Gasses, Tools","0.6371, 0.6505, 0.7270","0.3629, 0.3495, 0.2730"
18927520,"202457 PUSH-IN FITTING, SWIVEL ELBOW, M6",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,202457 push in fitting swivel elbow m6,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6446936964988709,0.35530630350112913,"Automation Mechanical, Gasses, Tools","0.6447, 0.6742, 0.7069","0.3553, 0.3258, 0.2931"
18927523,"700268 POLYAMIDE TUBE, 6X4.0MM, BLACK",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,700268 polyamide tube 6x4 0mm black,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6320755481719971,0.36792445182800293,"Gasses, Automation Mechanical, Tools","0.6321, 0.6383, 0.7283","0.3679, 0.3617, 0.2717"
15522265,ASC0415-1MT161-6-HMA,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,asc0415 1mt161 6 hma,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6519259810447693,0.3480740189552307,"Automation Mechanical, Gasses, Tools","0.6519, 0.6658, 0.7164","0.3481, 0.3342, 0.2836"
8098740,1200-SILENCER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,1200 silencer,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6482193946838379,0.35178060531616206,"Automation Mechanical, Gasses, Tools","0.6482, 0.6620, 0.7185","0.3518, 0.3380, 0.2815"
18774443,GS-19-250,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,gs 19 250,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6576449275016785,0.34235507249832153,"Automation Mechanical, Gasses, Tools","0.6576, 0.6681, 0.7113","0.3424, 0.3319, 0.2887"
18754384,PST12010B16D14,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,pst12010b16d14,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6501529932022095,0.34984700679779046,"Automation Mechanical, Gasses, Tools","0.6502, 0.6719, 0.7087","0.3498, 0.3281, 0.2913"
5624324,AF30-03D-A FILTER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,af30 03d a filter,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,0.6442347645759583,0.3557652354240417,"Automation Mechanical, Gasses, Tools","0.6442, 0.6580, 0.7232","0.3558, 0.3420, 0.2768"
3958364,D-M9BAL INLINE SOLID 2 WIRE DIRECT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d m9bal inline solid 2 wire direct,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Gasses,0.6313847422599793,0.3686152577400207,"Gasses, Automation Mechanical, Tools","0.6314, 0.6475, 0.7174","0.3686, 0.3525, 0.2826"
