Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,Actual L2,Actual L3,predicted_distance,predicted_similarity,topk_labels,topk_distances,auto_label_2.predicted_label,auto_label_2.predicted_similarity,target,delta,auto_label_2.delta
02857808,R900020175 SOLENOID COIL,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,r900020175 solenoid coil,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7625267505645753,0.237473249,"Gasses, Automation Mechanical, Tools","0.7625, 0.7852, 0.8762",Gasses,0.243077779,Gasses,0.0227,0.0741
07742427,B3G0BB54902C VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,b3g0bb54902c valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7671529412269593,0.232847059,"Gasses, Automation Mechanical, General","0.7672, 0.7892, 0.8704",Gasses,0.250113845,Gasses,0.022,0.092
07691096,847AN00023A - CVI-25-R15-M-50,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,847an00023a cvi 25 r15 m 50,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7821158528327943,0.217884147,"Gasses, Automation Mechanical, Tools","0.7821, 0.8201, 0.8838",Gasses,0.229005122,Gasses,0.038,0.0721
02059320,02-324053  COIL,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,02 324053 coil,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7700852632522583,0.229914737,"Gasses, Automation Mechanical, Tools","0.7701, 0.7927, 0.8794",Gasses,0.240458882,Gasses,0.0226,0.0743
02391774,DG4V4-012N-M-U-H-5-10,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v4 012n m u h 5 10,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7860801100730895,0.21391989,"Gasses, Automation Mechanical, Cutting Tools","0.7861, 0.8124, 0.8830",Gasses,0.230302811,Gasses,0.0263,0.0686
02391784,DG4V4-016C-M-U-H-5-10,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v4 016c m u h 5 10,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.790599000453949,0.209401,"Gasses, Automation Mechanical, Tools","0.7906, 0.8119, 0.8804",Gasses,0.231661201,Gasses,0.0213,0.071
01674759,DG4V 3 2C M FPA5WL B6 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3 2c m fpa5wl b6 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7901684880256653,0.209831512,"Gasses, Automation Mechanical, Cutting Tools","0.7902, 0.8068, 0.8876",Gasses,0.232213497,Gasses,0.0166,0.0804
00421898,DG4V 3 22A M U HL7 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3 22a m u hl7 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7775041937828063,0.222495806,"Gasses, Automation Mechanical, Cutting Tools","0.7775, 0.8102, 0.8742",Gasses,0.243140793,Gasses,0.0327,0.0707
00421896,DG4V 3 2AL M U HL7 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3 2al m u hl7 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7752884030342102,0.224711597,"Gasses, Automation Mechanical, Tools","0.7753, 0.8006, 0.8707",Gasses,0.251510799,Gasses,0.0253,0.0821
00426379,CV1 16 P 0 5   CHECK CARTRIDGE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,cv1 16 p 0 5 check cartridge,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7883000612258911,0.211699939,"Gasses, Automation Mechanical, General","0.7883, 0.8062, 0.8814",Gasses,0.230573916,Gasses,0.0179,0.0908
00426379,CV1-16-P-0-5 CHECK VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,cv1 16 p 0 5 check valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.773061978816986,0.226938021,"Gasses, Automation Mechanical, General","0.7731, 0.7913, 0.8672",Gasses,0.230573916,Gasses,0.0182,0.0908
08908632,MVS-3514YCG DC24V VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,mvs 3514ycg dc24v valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.755114221572876,0.244885778,"Gasses, Automation Mechanical, General","0.7551, 0.7861, 0.8686",Gasses,0.256972563,Gasses,0.031,0.0934
00421694,DG4V 3 6C M FTWL B6 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3 6c m ftwl b6 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7905048608779907,0.209495139,"Gasses, Automation Mechanical, Tools","0.7905, 0.8049, 0.8766",Gasses,0.242113459,Gasses,0.0144,0.0824
00399442,DG4V 3S 6C M FPA5WL B5 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3s 6c m fpa5wl b5 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7917948842048644,0.208205116,"Gasses, Automation Mechanical, Tools","0.7918, 0.8064, 0.8892",Gasses,0.231231439,Gasses,0.0146,0.0765
00382652,DG4V 3S 33C M FW B5 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3s 33c m fw b5 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7889734983444213,0.211026502,"Gasses, Automation Mechanical, Tools","0.7890, 0.8030, 0.8702",Gasses,0.237219501,Gasses,0.014,0.077
14396407,KBS1-05-03-NS-11-E-NS-004-11 VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,kbs1 05 03 ns 11 e ns 004 11 valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7563029527664186,0.243697047,"Gasses, Automation Mechanical, Cutting Tools","0.7563, 0.7869, 0.8704",Gasses,0.251855111,Gasses,0.0306,0.0893
00410022,PA5DG4S4LW 012C B 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,pa5dg4s4lw 012c b 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7727815389633179,0.227218461,"Gasses, Automation Mechanical, Tools","0.7728, 0.8004, 0.8660",Gasses,0.233511078,Gasses,0.0276,0.0751
05761441,MME43-WES-D024 AIR VALVE/24 VDC,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,mme43 wes d024 air valve 24 vdc,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7567555904388429,0.24324441,"Gasses, Automation Mechanical, General","0.7568, 0.7872, 0.8758",Gasses,0.259063935,Gasses,0.0304,0.0978
15230244,CVCS 25 C1 S2 W 245 10,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,cvcs 25 c1 s2 w 245 10,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7717519044876099,0.228248096,"Gasses, Automation Mechanical, Tools","0.7718, 0.8035, 0.8720",Gasses,0.250869155,Gasses,0.0317,0.0797
02614666,SV410C0115AG VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,sv410c0115ag valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7790306329727174,0.220969367,"Gasses, Automation Mechanical, General","0.7790, 0.7912, 0.8666",Gasses,0.244500458,Gasses,0.0122,0.0766
11205145,DG4V-3-6C-M-FPM4WL-H7-60-EN623,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3 6c m fpm4wl h7 60 en623,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.777183985710144,0.222816014,"Gasses, Automation Mechanical, Tools","0.7772, 0.8046, 0.8739",Gasses,0.249025869,Gasses,0.0274,0.0801
05617786,WPSC8238T410-120VAC,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,wpsc8238t410 120vac,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7684607505798341,0.231539249,"Gasses, Automation Mechanical, General","0.7685, 0.7927, 0.8590",Gasses,0.236219192,Gasses,0.0242,0.0707
08223297,265604 VALVE W/24VDC COIL,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,265604 valve w 24vdc coil,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7638982772827149,0.236101723,"Gasses, Automation Mechanical, General","0.7639, 0.7814, 0.8814",Gasses,0.265097797,Gasses,0.0175,0.0922
03936316,20959801 120 VOLT SOLENOID VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,20959801 120 volt solenoid valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.748105502128601,0.251894498,"Gasses, Automation Mechanical, General","0.7481, 0.7893, 0.8783",Gasses,0.245485747,Gasses,0.0412,0.0821
08230757,SA-G01-A3X-C115-E31 DIRECTIONAL VALVE,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,sa g01 a3x c115 e31 directional valve,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.77144376039505,0.22855624,"Gasses, Automation Mechanical, General","0.7714, 0.7857, 0.8685",Gasses,0.243606627,Gasses,0.0143,0.0796
00399116,DG4V 3S 2C M FPA5WL B5 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4v 3s 2c m fpa5wl b5 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7915415525436401,0.208458447,"Gasses, Automation Mechanical, Cutting Tools","0.7915, 0.8052, 0.8920",Gasses,0.230028069,Gasses,0.0137,0.0782
00382317,DG4S4 012A B 60,FLUID POWER,HYD COMPONENTS,"HYD FLW,PRES,DIR CON VLVS",HYD SOLENOID VALVES,Motion,dg4s4 012a b 60,fluid power,hyd components,hyd flw pres dir con vlvs,hyd solenoid valves,Gasses,,,0.7909376621246339,0.209062338,"Gasses, Automation Mechanical, Tools","0.7909, 0.8111, 0.8786",Gasses,0.229272532,Gasses,0.0202,0.0592
00310150,2404-06-08 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 06 08 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7894296288490296,0.210570371,"Gasses, General, Automation Mechanical","0.7894, 0.8204, 0.8213",Gasses,0.285501409,Gasses,0.031,0.126
00310182,2404-08-04 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 08 04 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7842331528663636,0.215766847,"Gasses, Automation Mechanical, General","0.7842, 0.8109, 0.8117",Gasses,0.292137349,Gasses,0.0267,0.1223
00310265,2404-12-12 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 12 12 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.783373248577118,0.216626751,"Gasses, Automation Mechanical, General","0.7834, 0.8162, 0.8235",Gasses,0.29650017,Gasses,0.0328,0.1266
00310325,2404-16-16 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 16 16 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7886061906814575,0.211393809,"Gasses, Automation Mechanical, General","0.7886, 0.8197, 0.8271",Gasses,0.294368625,Gasses,0.0311,0.1267
00311407,2404-32-20 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 32 20 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7903293609619141,0.209670639,"Gasses, Automation Mechanical, General","0.7903, 0.8146, 0.8260",Gasses,0.293190444,Gasses,0.0243,0.1234
00317312,2408-24 PLUG-JIC 1.7/8-12,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2408 24 plug jic 1 7 8 12,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7954541921615602,0.204545808,"Gasses, Automation Mechanical, General","0.7955, 0.8099, 0.8194",Gasses,0.295249808,Gasses,0.0144,0.0933
00319522,6602-06-06-06-FG  TEE MJ-FJS-MJ FORGED,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6602 06 06 06 fg tee mj fjs mj forged,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7884855508804322,0.211514449,"Gasses, Automation Mechanical, General","0.7885, 0.8206, 0.8243",Gasses,0.300251424,Gasses,0.0321,0.1188
00322654,7205X4 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7205x4 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7883442521095277,0.211655748,"Gasses, General, Automation Mechanical","0.7883, 0.8254, 0.8285",Gasses,0.287507534,Gasses,0.0371,0.0991
00353391,6801-12-06-NWO-FG MJ-MAORB 90D,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6801 12 06 nwo fg mj maorb 90d,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7984623670578004,0.201537633,"Gasses, General, Automation Mechanical","0.7985, 0.8132, 0.8215",Gasses,0.292535269,Gasses,0.0147,0.102
01635401,KQ2H01-00A 40916 STRAIGHT UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h01 00a 40916 straight union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7785507440567018,0.221449256,"Gasses, General, Automation Mechanical","0.7786, 0.7899, 0.8184",Gasses,0.307189488,Gasses,0.0113,0.1183
01635402,KQ2H07-00A 40912 STRAIGHT UNION,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h07 00a 40912 straight union,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7710286855697633,0.228971314,"Gasses, General, Automation Mechanical","0.7710, 0.7919, 0.8164",Gasses,0.309615219,Gasses,0.0209,0.1203
01635422,KQ2T07-00A 40912 UNION TEE,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2t07 00a 40912 union tee,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7844030976295472,0.215596902,"Gasses, General, Automation Mechanical","0.7844, 0.8063, 0.8124",Gasses,0.299575448,Gasses,0.0219,0.1136
00310032,2404-04-02 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 04 02 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7854938030242921,0.214506197,"Gasses, Automation Mechanical, General","0.7855, 0.8100, 0.8123",Gasses,0.294817245,Gasses,0.0245,0.1248
00310062,2404-04-06 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 04 06 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7918259382247926,0.208174062,"Gasses, Automation Mechanical, General","0.7918, 0.8148, 0.8178",Gasses,0.286934161,Gasses,0.023,0.1204
00310108,2404-06-04 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 06 04 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7884188055992127,0.211581194,"Gasses, Automation Mechanical, General","0.7884, 0.8143, 0.8162",Gasses,0.289316607,Gasses,0.0259,0.1212
00310135,2404-06-06 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 06 06 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7941331624984742,0.205866838,"Gasses, General, Automation Mechanical","0.7941, 0.8235, 0.8244",Gasses,0.282582331,Gasses,0.0294,0.1235
00310165,2404-08-06 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 08 06 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7900455713272095,0.209954429,"Gasses, General, Automation Mechanical","0.7900, 0.8194, 0.8210",Gasses,0.284401119,Gasses,0.0294,0.1252
00311965,2405-04-04 FEMALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2405 04 04 female conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7894965767860413,0.210503423,"Gasses, Automation Mechanical, General","0.7895, 0.8152, 0.8259",Gasses,0.283908689,Gasses,0.0257,0.1047
00312030,2405-08-06  FEMALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2405 08 06 female conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7875723838806153,0.212427616,"Gasses, Automation Mechanical, General","0.7876, 0.8280, 0.8290",Gasses,0.278345037,Gasses,0.0404,0.1105
00312076,2405-12-12  FEMALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2405 12 12 female conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7753372073173525,0.224662793,"Gasses, Automation Mechanical, General","0.7753, 0.8197, 0.8292",Gasses,0.292195213,Gasses,0.0444,0.1075
00316595,6400-12-14-O STRAIGHT MJ-MORB,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6400 12 14 o straight mj morb,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7960484862327576,0.203951514,"Gasses, General, Automation Mechanical","0.7960, 0.8237, 0.8284",Gasses,0.284810555,Gasses,0.0277,0.1131
00316866,2404-02-02 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 02 02 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7816046595573426,0.21839534,"Gasses, General, Automation Mechanical","0.7816, 0.8119, 0.8136",Gasses,0.298724246,Gasses,0.0303,0.1276
00317053,0304-C-06 CAP NUT-JIC 9/16-18,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,0304 c 06 cap nut jic 9 16 18,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7972276687622072,0.202772331,"Gasses, General, Automation Mechanical","0.7972, 0.8073, 0.8100",Gasses,0.303398168,Gasses,0.0101,0.1117
00317239,2408-06 PLUG-JIC 9/16-18,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2408 06 plug jic 9 16 18,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7995248556137086,0.200475144,"Gasses, Automation Mechanical, General","0.7995, 0.8158, 0.8159",Gasses,0.291916358,Gasses,0.0163,0.0959
00317261,2408-10 PLUG-JIC 7/8-14,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2408 10 plug jic 7 8 14,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7953793883323671,0.204620612,"Gasses, Automation Mechanical, General","0.7954, 0.8066, 0.8177",Gasses,0.293744409,Gasses,0.0112,0.0921
00318745,6400-04-06-O STRAIGHT THREAD CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6400 04 06 o straight thread conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7835957288742067,0.216404271,"Gasses, General, Automation Mechanical","0.7836, 0.8047, 0.8222",Gasses,0.287808013,Gasses,0.0211,0.1132
00318837,6400-08-10-O STRAIGHT MJ-MORB,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6400 08 10 o straight mj morb,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7972133874893189,0.202786613,"Gasses, General, Automation Mechanical","0.7972, 0.8184, 0.8282",Gasses,0.280929399,Gasses,0.0212,0.1149
00322714,8-8 FBU-S MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,8 8 fbu s male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7955787777900697,0.204421222,"Gasses, Automation Mechanical, General","0.7956, 0.8169, 0.8337",Gasses,0.287430286,Gasses,0.0213,0.098
02059021,6601-6-6 QUICK COUPLER 3/8-18 NPTF,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6601 6 6 quick coupler 3 8 18 nptf,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.774755895137787,0.225244105,"Gasses, General, Automation Mechanical","0.7748, 0.8109, 0.8132",Gasses,0.310065973,Gasses,0.0361,0.1265
02059022,6602-6-6 NIPPLE 3/8-18 NPTF,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,6602 6 6 nipple 3 8 18 nptf,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7853923916816713,0.214607608,"Gasses, General, Automation Mechanical","0.7854, 0.8026, 0.8120",Gasses,0.311424124,Gasses,0.0172,0.1282
04425511,B2-NPM-0606,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,b2 npm 0606,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7980479121208192,0.201952088,"Gasses, General, Automation Mechanical","0.7980, 0.8233, 0.8310",Gasses,0.287636793,Gasses,0.0253,0.1063
05353510,H4-62 COUPLER,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,h4 62 coupler,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7779356002807618,0.2220644,"Gasses, General, Automation Mechanical","0.7779, 0.7954, 0.8070",Gasses,0.311809003,Gasses,0.0175,0.1092
07049233,SS-12MO-7-4RT,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,ss 12mo 7 4rt,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7963676929473879,0.203632307,"Gasses, Automation Mechanical, General","0.7964, 0.8187, 0.8191",Gasses,0.295508456,Gasses,0.0223,0.1064
07464257,9197-24-S38-52 TUBE FITTING,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,9197 24 s38 52 tube fitting,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7818589448928833,0.218141055,"Gasses, General, Automation Mechanical","0.7819, 0.7947, 0.8139",Gasses,0.324836528,Gasses,0.0128,0.1262
00316888,2404-24-16 STRAIGHT MJ-MP,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,2404 24 16 straight mj mp,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7873944997787476,0.2126055,"Gasses, Automation Mechanical, General","0.7874, 0.8203, 0.8277",Gasses,0.293438458,Gasses,0.0329,0.1248
00322662,4-6 FBU-S MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,4 6 fbu s male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7974521040916444,0.202547896,"Gasses, Automation Mechanical, General","0.7975, 0.8191, 0.8343",Gasses,0.288828695,Gasses,0.0216,0.0992
00322660,7205X4X4 MALE CONN,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,7205x4x4 male conn,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7918121695518495,0.20818783,"Gasses, General, Automation Mechanical","0.7918, 0.8242, 0.8277",Gasses,0.286138999,Gasses,0.0324,0.1
01145959,KQ2H13-37AS 1/2NPT X 40910 STRAIGHT UNIO,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h13 37as 1 2npt x 40910 straight unio,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7816540837287903,0.218345916,"Gasses, General, Automation Mechanical","0.7817, 0.8172, 0.8359",Gasses,0.298257697,Gasses,0.0355,0.1261
01620133,KQ2H03-34AS 1/8NPT X 11810 STRAIGHT UNIO,HOSE AND FITTINGS,FITTINGS PIPE & TUBE,FITTINGS,TUBE FITTINGS,Motion,kq2h03 34as 1 8npt x 11810 straight unio,hose and fittings,fittings pipe tube,fittings,tube fittings,Gasses,,,0.7794965624809266,0.220503438,"Gasses, General, Automation Mechanical","0.7795, 0.8158, 0.8330",Gasses,0.299032915,Gasses,0.0363,0.1277
